timestamp_ns,dt,raw_baro_alt,gps_alt,ekf_alt,ekf_vel_z,pid_target,pid_out_throttle
1782475489660963300,0.000875,-0.679513,-0.679513,-0.679498,-9.48736e-08,0,0.5
1782475489661838300,0.000875,-0.679513,-0.679513,-0.679498,-9.48447e-08,0,0.5
1782475489662463300,0.000625,-0.679513,-0.679513,-0.679498,-9.50584e-08,0,0.5
1782475489662713300,0.00025,-0.679513,-0.679513,-0.679498,-9.56255e-08,0,0.5
1782475489663588300,0.000875,-0.679513,-0.679513,-0.679498,-9.55587e-08,0,0.5
1782475489664338300,0.00075,-0.679513,-0.679513,-0.679498,-9.56139e-08,0,0.5
1782475489664963300,0.000625,-0.679513,-0.679513,-0.679498,-9.57858e-08,0,0.5
1782475489665588300,0.000625,-0.679513,-0.679513,-0.679498,-9.5948e-08,0,0.5
1782475489666338300,0.00075,-0.679513,-0.679513,-0.679498,-9.59788e-08,0,0.5
1782475489667088300,0.00075,-0.679513,-0.679513,-0.679498,-9.60052e-08,0,0.5
1782475489667963300,0.000875,-0.679513,-0.679513,-0.679498,-9.59056e-08,0,0.5
1782475489668838300,0.000875,-0.679513,-0.679513,-0.679498,-9.58069e-08,0,0.5
1782475489669838300,0.001,-0.679513,-0.679513,-0.679498,-9.55875e-08,0,0.5
1782475489670963300,0.001125,-0.679513,-0.679513,-0.679498,-9.52527e-08,0,0.5
1782475489671963300,0.001,-0.679513,-0.679513,-0.679498,-9.50511e-08,0,0.5
1782475489672838300,0.000875,-0.679513,-0.679513,-0.679498,-9.49773e-08,0,0.5
1782475489673713300,0.000875,-0.679513,-0.679513,-0.679498,-9.49046e-08,0,0.5
1782475489674713300,0.001,-0.679513,-0.679513,-0.679498,-9.47115e-08,0,0.5
1782475489675713300,0.001,-0.679513,-0.679513,-0.679498,-9.4525e-08,0,0.5
1782475489676713300,0.001,-0.679513,-0.679513,-0.679498,-9.4345e-08,0,0.5
1782475489677588300,0.000875,-0.679513,-0.679513,-0.679498,-9.42927e-08,0,0.5
1782475489678338300,0.00075,-0.679513,-0.679513,-0.679498,-9.43627e-08,0,0.5
1782475489679213300,0.000875,-0.679513,-0.679513,-0.679498,-9.43067e-08,0,0.5
1782475489680088300,0.000875,-0.679513,-0.679513,-0.679498,-9.42517e-08,0,0.5
